0.062378	0.475098	0.006348	0.002036	-0.003181	0.002354	1
0.065430	0.483765	-0.000488	0.007061	-0.003562	0.002799	2
0.066284	0.489990	-0.003906	0.009733	-0.003244	0.003372	3
0.069092	0.494629	-0.005615	0.009860	-0.004135	0.003880	4
0.066772	0.494019	-0.006714	0.009033	-0.002990	0.004071	5
0.066406	0.486694	-0.007568	0.008588	-0.002672	0.004644	6
0.068481	0.490112	-0.004517	0.009987	-0.003690	0.004644	7
0.069946	0.494507	-0.006714	0.010814	-0.003880	0.004962	8
0.072266	0.501343	-0.011353	0.009097	-0.003181	0.005153	9
0.073486	0.503296	-0.013184	0.005407	-0.002608	0.004835	10
0.072876	0.498291	-0.010864	0.000763	-0.001018	0.004389	11
0.070313	0.489380	-0.009277	-0.002417	-0.001145	0.003753	12
0.069946	0.488281	-0.007202	-0.002672	-0.000763	0.003690	13
0.069702	0.489014	-0.013306	-0.003372	-0.000254	0.003944	14
0.067871	0.488647	-0.012207	-0.004771	0.000064	0.003944	15
0.065796	0.487305	-0.010620	-0.005407	-0.000509	0.003880	16
0.064209	0.488281	-0.011841	-0.005216	-0.000191	0.004008	17
0.063843	0.486572	-0.011597	-0.004962	-0.000127	0.004262	18
0.063721	0.483765	-0.008789	-0.003690	-0.001018	0.004008	19
0.062866	0.477295	-0.004883	-0.001081	-0.001272	0.003817	20
0.063232	0.481567	-0.008057	0.002926	-0.002354	0.003817	21
0.061523	0.484741	-0.007080	0.005471	-0.002990	0.004008	22
0.065796	0.488525	-0.008667	0.007761	-0.004580	0.004008	23
0.066284	0.488281	-0.005615	0.009542	-0.006107	0.003753	24
0.066406	0.488037	-0.005737	0.009860	-0.006743	0.003435	25
0.066162	0.492554	-0.008789	0.010305	-0.007506	0.004008	26
0.067505	0.492920	-0.010498	0.009606	-0.007443	0.004008	27
0.070435	0.494751	-0.014404	0.008079	-0.007506	0.003562	28
0.071533	0.491577	-0.013672	0.005662	-0.007125	0.003817	29
0.070679	0.487915	-0.011475	0.003053	-0.006679	0.004580	30
0.071167	0.486938	-0.013184	0.001845	-0.005852	0.004071	31
0.072144	0.486084	-0.011353	0.001399	-0.005407	0.004198	32
0.069092	0.488037	-0.012329	0.001272	-0.004835	0.004326	33
0.070190	0.486572	-0.009277	0.000827	-0.003944	0.004389	34
0.070313	0.483276	-0.010254	0.000891	-0.003753	0.004135	35
0.069092	0.481934	-0.003540	0.002290	-0.002735	0.004517	36
0.069702	0.481445	-0.002686	0.004517	-0.003117	0.004707	37
0.069458	0.479736	0.000122	0.006616	-0.003753	0.004898	38
0.066895	0.479248	0.002563	0.009542	-0.002990	0.005153	39
0.067871	0.484009	-0.000854	0.012341	-0.003753	0.005534	40
0.069092	0.490234	-0.004883	0.013677	-0.003880	0.006107	41
0.071167	0.498169	-0.009033	0.013677	-0.003817	0.006425	42
0.068726	0.501709	-0.011475	0.011260	-0.002545	0.006997	43
0.073730	0.500854	-0.014282	0.007379	-0.003117	0.007506	44
0.073730	0.495850	-0.015015	0.003181	-0.002354	0.006870	45
0.069580	0.489136	-0.022705	0.000318	-0.001463	0.006679	46
0.064087	0.484497	-0.015869	-0.000127	-0.001463	0.006234	47
0.066284	0.490479	-0.014893	0.001272	-0.002481	0.005916	48
0.068604	0.494507	-0.012939	0.001145	-0.002863	0.005598	49
0.068359	0.491577	-0.009277	-0.000127	-0.002417	0.005662	50
0.068481	0.487793	-0.005859	0.000891	-0.002863	0.005280	51
0.068481	0.485962	-0.001465	0.002545	-0.003499	0.004962	52
0.068481	0.485718	-0.002319	0.005725	-0.004835	0.004517	53
0.066040	0.483032	0.000854	0.007888	-0.005598	0.004517	54
0.066650	0.482910	0.001343	0.010814	-0.005916	0.003753	55
0.064697	0.478271	0.000488	0.013931	-0.006870	0.004071	56
0.063354	0.481445	-0.002075	0.018257	-0.007379	0.004580	57
0.070801	0.491089	-0.011597	0.021501	-0.007761	0.005471	58
0.072876	0.492554	-0.015991	0.022392	-0.006234	0.005916	59
0.072876	0.490356	-0.016968	0.021310	-0.005025	0.006298	60
0.071533	0.481812	-0.011353	0.021247	-0.004453	0.007061	61
0.074097	0.475098	-0.005615	0.023728	-0.002163	0.008015	62
0.074829	0.472656	-0.005859	0.028053	-0.002735	0.007888	63
0.075806	0.471069	-0.002319	0.033397	-0.001654	0.007506	64
0.068970	0.467896	-0.003662	0.038931	-0.001590	0.006361	65
0.071045	0.470093	-0.005127	0.045229	-0.002545	0.006807	66
0.070190	0.482422	-0.013184	0.050064	-0.002863	0.006107	67
0.074219	0.495239	-0.018066	0.050509	-0.003372	0.005662	68
0.075562	0.499023	-0.026978	0.046883	-0.003562	0.005089	69
0.075928	0.499512	-0.028564	0.040076	-0.003753	0.004262	70
0.074707	0.509155	-0.032715	0.031870	-0.003753	0.002863	71
0.073853	0.526855	-0.045532	0.021883	-0.004198	0.002099	72
0.075806	0.545654	-0.050171	0.007188	-0.004198	0.000573	73
0.080933	0.552002	-0.057129	-0.013422	-0.002481	-0.001399	74
0.080566	0.552124	-0.049805	-0.036387	-0.000636	-0.003308	75
0.082886	0.546997	-0.045288	-0.058842	0.001399	-0.005280	76
0.081909	0.538940	-0.038940	-0.077545	0.003181	-0.008779	77
0.082886	0.545532	-0.033936	-0.093448	0.004771	-0.011705	78
0.082886	0.559814	-0.034424	-0.109097	0.005916	-0.014695	79
0.086182	0.570190	-0.034302	-0.127163	0.007188	-0.019084	80
0.086182	0.576416	-0.041748	-0.146692	0.009987	-0.023537	81
0.080078	0.584473	-0.046387	-0.167494	0.011514	-0.028181	82
0.077026	0.598633	-0.051392	-0.189822	0.011959	-0.033779	83
0.083008	0.613892	-0.067749	-0.216667	0.011705	-0.039059	84
0.084229	0.617065	-0.071289	-0.251336	0.013041	-0.045356	85
0.086182	0.613403	-0.070435	-0.289377	0.015204	-0.052672	86
0.083618	0.611938	-0.076904	-0.326399	0.017048	-0.060242	87
0.077393	0.616211	-0.088013	-0.364059	0.018066	-0.067494	88
0.072998	0.621948	-0.105225	-0.403753	0.017430	-0.076272	89
0.060547	0.608887	-0.105225	-0.453053	0.020992	-0.083333	90
0.049805	0.584473	-0.079102	-0.506107	0.023791	-0.087723	91
0.046753	0.570557	-0.061768	-0.552672	0.023728	-0.092303	92
0.043457	0.569214	-0.050171	-0.598537	0.023282	-0.094148	93
0.056885	0.572632	-0.024414	-0.647646	0.024300	-0.095802	94
0.072388	0.568359	-0.003418	-0.698346	0.025000	-0.098155	95
0.079468	0.551880	0.018433	-0.746628	0.030025	-0.101718	96
0.074341	0.536865	0.030151	-0.787532	0.036578	-0.106170	97
0.068359	0.528076	0.034790	-0.822519	0.042366	-0.110242	98
0.069702	0.526611	0.036865	-0.853435	0.047137	-0.114440	99
0.068115	0.514526	0.033691	-0.885051	0.053499	-0.119656	100
0.061035	0.483398	0.047852	-0.920102	0.062341	-0.126081	101
0.048584	0.443481	0.085205	-0.949046	0.069784	-0.131616	102
0.040649	0.414673	0.117432	-0.964313	0.073664	-0.136323	103
0.038330	0.389160	0.140991	-0.973346	0.075445	-0.140331	104
0.027588	0.365356	0.163452	-0.982634	0.078944	-0.143575	105
0.021973	0.341431	0.194458	-0.989695	0.080471	-0.146247	106
0.008545	0.327881	0.230835	-0.988168	0.080598	-0.148346	107
0.001831	0.317871	0.244141	-0.985178	0.076908	-0.149618	108
0.003662	0.305542	0.262695	-0.984160	0.074364	-0.149300	109
0.003784	0.285400	0.279297	-0.984224	0.072519	-0.149173	110
-0.006714	0.259399	0.293579	-0.983270	0.071883	-0.149427	111
-0.023926	0.244629	0.304810	-0.976908	0.069911	-0.148282	112
-0.018433	0.243408	0.309814	-0.965967	0.064695	-0.145929	113
-0.003906	0.241089	0.310669	-0.959288	0.059033	-0.144593	114
0.001465	0.222168	0.319336	-0.958842	0.061260	-0.144211	115
-0.009277	0.196045	0.330444	-0.957761	0.064567	-0.143448	116
-0.019043	0.185181	0.335327	-0.950636	0.064567	-0.141858	117
-0.007935	0.181030	0.329102	-0.941667	0.062850	-0.139822	118
0.003418	0.165283	0.322388	-0.940712	0.064504	-0.137786	119
-0.005371	0.132324	0.334595	-0.947328	0.071565	-0.137595	120
-0.015747	0.087769	0.371216	-0.952990	0.078308	-0.136514	121
-0.003540	0.047852	0.406860	-0.946056	0.079389	-0.133842	122
0.028076	0.024048	0.394409	-0.925254	0.073982	-0.132952	123
0.000977	0.020142	0.326782	-0.906234	0.074873	-0.134097	124
-0.045532	0.016602	0.355469	-0.899427	0.083079	-0.131743	125
-0.067871	0.002563	0.403809	-0.893575	0.083270	-0.129771	126
-0.064331	-0.023071	0.415771	-0.882061	0.077608	-0.125954	127
-0.035156	-0.035767	0.397339	-0.868003	0.070293	-0.120483	128
-0.020142	-0.048950	0.395996	-0.859224	0.069084	-0.116221	129
-0.029663	-0.061890	0.391968	-0.856552	0.072646	-0.112786	130
-0.032471	-0.072388	0.391846	-0.852036	0.072837	-0.108842	131
-0.026611	-0.079468	0.380127	-0.844275	0.073092	-0.105662	132
-0.024658	-0.095337	0.372925	-0.839631	0.075509	-0.102863	133
-0.035156	-0.122925	0.364990	-0.836323	0.080916	-0.101718	134
-0.050903	-0.156006	0.367554	-0.829262	0.087087	-0.101272	135
-0.061768	-0.182495	0.388794	-0.812659	0.088295	-0.101718	136
-0.064453	-0.206177	0.404297	-0.788677	0.086132	-0.102290	137
-0.069092	-0.226563	0.416382	-0.764695	0.083461	-0.102226	138
-0.073975	-0.239502	0.420776	-0.741794	0.079898	-0.101654	139
-0.071899	-0.234009	0.418213	-0.715204	0.072583	-0.099746	140
-0.061157	-0.211670	0.404419	-0.690840	0.066412	-0.097392	141
-0.052246	-0.216064	0.380859	-0.685115	0.064822	-0.095293	142
-0.058472	-0.228271	0.391724	-0.685051	0.065903	-0.091921	143
-0.087402	-0.244629	0.392090	-0.680980	0.069275	-0.088868	144
-0.078125	-0.251587	0.368530	-0.674555	0.064631	-0.084160	145
-0.058960	-0.249146	0.369385	-0.668384	0.062786	-0.079771	146
-0.056274	-0.259277	0.351563	-0.668384	0.063422	-0.078690	147
-0.060425	-0.275146	0.355591	-0.669911	0.067748	-0.077163	148
-0.067017	-0.301025	0.358643	-0.668893	0.070547	-0.076527	149
-0.064941	-0.326294	0.350708	-0.661705	0.071692	-0.076272	150
-0.069214	-0.341187	0.365234	-0.647837	0.072201	-0.076590	151
-0.068604	-0.346313	0.354370	-0.626908	0.069784	-0.077926	152
-0.060791	-0.357422	0.347900	-0.610814	0.068830	-0.079071	153
-0.063965	-0.372070	0.356079	-0.595483	0.070992	-0.080407	154
-0.068481	-0.380981	0.344238	-0.578181	0.070038	-0.080534	155
-0.066040	-0.387451	0.333374	-0.562659	0.068511	-0.080216	156
-0.071167	-0.401001	0.333252	-0.550700	0.068384	-0.078944	157
-0.069946	-0.410767	0.318115	-0.537850	0.067494	-0.077545	158
-0.065430	-0.417480	0.305786	-0.523855	0.065776	-0.075318	159
-0.076416	-0.392456	0.303345	-0.509224	0.064186	-0.074046	160
-0.065918	-0.342041	0.246826	-0.502990	0.058715	-0.071438	161
-0.052734	-0.332031	0.237549	-0.524873	0.058779	-0.066985	162
-0.052856	-0.366089	0.241211	-0.555407	0.063931	-0.065458	163
-0.053589	-0.392700	0.234009	-0.567239	0.065267	-0.064949	164
-0.050049	-0.398315	0.221313	-0.573919	0.066603	-0.065585	165
